order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
e6a6eef170ea4ec9969b26dacc369b07,a89d875de3d143b19b94a2dc62c19bb2,delivered,2017-05-11 15:54:08,2017-05-11 16:02:08,2017-05-12 16:02:08,2017-05-18 16:02:08,2017-06-05 15:54:08
278cfe16b0324b2d8b0e9de581e498fe,2466a7c85044476a93d1d55507f0c089,delivered,2017-02-10 18:09:04,2017-02-10 18:21:04,2017-02-15 18:21:04,2017-02-26 18:21:04,2017-03-10 18:09:04
c238b811d3e745639ae22e8e42d26e95,d1a1f549e95645c1845f992742c195cb,delivered,2017-04-26 09:30:51,2017-04-26 10:15:51,2017-04-30 10:15:51,2017-05-04 10:15:51,2017-05-09 09:30:51
a594e32a40f64768bec736bd6de151f0,168e90be520047d0a7c1f7d3195b2dff,delivered,2018-01-15 12:38:48,2018-01-15 13:02:48,2018-01-20 13:02:48,2018-01-23 13:02:48,2018-02-17 12:38:48
5c1a9e4b142e4529a053d8678361369f,d62a240973b84bccb84882e26d03de8b,delivered,2018-06-22 07:59:26,2018-06-22 08:54:26,2018-06-23 08:54:26,2018-07-06 08:54:26,2018-07-29 07:59:26
43dadfb7b716476998d601382eeceaf8,5e8f2f1805214a4c9c7329f37cc1a33a,shipped,2017-10-24 18:52:38,2017-10-24 19:14:38,2017-10-28 19:14:38,,2017-11-03 18:52:38
f00155a626a64b26b4d14b004e407b00,eea56ba50d344ed9ab0cb458e54530fb,delivered,2017-03-06 04:27:54,2017-03-06 04:39:54,2017-03-10 04:39:54,2017-03-21 04:39:54,2017-04-14 04:27:54
426a8a73d4d64d279e61ced24dd3ce24,bb100c4a648b4c3e8da7fc81fd7535de,delivered,2017-01-18 21:14:59,2017-01-18 21:56:59,2017-01-23 21:56:59,2017-02-02 21:56:59,2017-02-05 21:14:59
3e8f068254034c42950bd906a03b6526,33e3ebf7b67443219b3e38dd0097f389,delivered,2017-03-15 10:36:00,2017-03-15 11:31:00,2017-03-20 11:31:00,2017-03-23 11:31:00,2017-04-09 10:36:00
99090cc3a2c94dbcad70fb9ea9c0c580,03b33719ece4435aaf687a0d45b264e9,approved,2018-06-30 19:58:00,2018-06-30 20:30:00,,,2018-07-28 19:58:00
3d7644bfd38a44e282cd1dcee4665b1e,b8e82980a0b843998760d5c30846a58c,delivered,2017-09-10 14:42:27,2017-09-10 14:51:27,2017-09-15 14:51:27,2017-09-18 14:51:27,2017-10-16 14:42:27
ee30bd55b7994b718b729996475622e0,5f7ff785b93a43a6bdbb899997d735c1,delivered,2017-11-02 20:53:58,2017-11-02 21:33:58,2017-11-07 21:33:58,2017-11-20 21:33:58,2017-11-28 20:53:58
cea24006b6e04185822ec93e304c7272,76f79af044fd41a4b545d7f9647bbd23,delivered,2018-02-08 01:01:04,2018-02-08 01:59:04,2018-02-13 01:59:04,2018-02-22 01:59:04,2018-03-16 01:01:04
750aec66a97b4a7f8eb940960a657afd,45f2a9151bd5470ebb41a91755b28741,delivered,2017-04-07 09:11:33,2017-04-07 10:04:33,2017-04-09 10:04:33,2017-04-20 10:04:33,2017-04-20 09:11:33
5c0780a32a7b4631828c4d6308498b91,428eeead7cbf4078b55352a7290eeaad,delivered,2018-04-11 08:04:55,2018-04-11 08:53:55,2018-04-13 08:53:55,2018-04-14 08:53:55,2018-05-05 08:04:55
ff8f524f1c6845c195e60abd3bb04a9d,a1248d95f0044259be60f97392d665d7,shipped,2017-04-06 13:43:50,2017-04-06 13:50:50,2017-04-08 13:50:50,,2017-04-22 13:43:50
8bc610265bf64137971ccbceb5e30ced,f62065cbe89e40bd973dfd9a46f339bb,delivered,2017-03-10 05:06:02,2017-03-10 05:46:02,2017-03-13 05:46:02,2017-03-27 05:46:02,2017-03-21 05:06:02
2d33dba58c3f4c73a4f7c848560730af,7fda767b031e48bb992bd1cb8df721ec,delivered,2017-04-07 20:53:44,2017-04-07 21:30:44,2017-04-10 21:30:44,2017-04-16 21:30:44,2017-05-04 20:53:44
9bc1e39d8a60468195b8af51a4019ad1,dfe54ef67d744b57adbdb950903d9f26,delivered,2018-05-27 04:58:47,2018-05-27 05:03:47,2018-05-29 05:03:47,2018-06-03 05:03:47,2018-07-06 04:58:47
ef2c67dabbff4d6a8cd496768cad3e79,aa04b02b78dc4b0fb83a72c31f8590c9,processing,2017-08-16 21:18:47,,,,2017-09-12 21:18:47
ded50bf974934d0d936940d66cfd57ea,6beb8ca7a741494fb17e3edce4a366e1,delivered,2018-03-25 05:23:30,2018-03-25 05:59:30,2018-03-28 05:59:30,2018-04-06 05:59:30,2018-04-15 05:23:30
ed45672577604ed891a75a319dd7da1c,a6d6c60495c14e11834f3bb2d2c35821,delivered,2018-02-01 14:05:38,2018-02-01 14:23:38,2018-02-02 14:23:38,2018-02-13 14:23:38,2018-02-12 14:05:38
b8e6923fa81444279992b8ff4fa0616d,7b492f3b71f94c22a431577fcfeae69b,delivered,2017-05-27 01:56:49,2017-05-27 02:10:49,2017-05-30 02:10:49,2017-06-13 02:10:49,2017-06-12 01:56:49
0f5c34b7a1464fe6a9b387c1c25acaba,9d67782075344da78f95bd65be4386d5,processing,2018-04-13 16:47:05,,,,2018-04-29 16:47:05
03cf03cf65944fb28de88329965829ff,4a32883d067a4e9d96d6d061bf10f4eb,delivered,2017-08-04 11:01:51,2017-08-04 11:14:51,2017-08-09 11:14:51,2017-08-16 11:14:51,2017-08-31 11:01:51
05781ca9dbc644718182a2be6ae2b700,ba7664376d564103bbe3382d1a31ab21,delivered,2017-10-24 12:56:17,2017-10-24 13:42:17,2017-10-26 13:42:17,2017-11-02 13:42:17,2017-11-05 12:56:17
c3c00e9993f34e86a4020771d8308b30,2bb81c5417614be59f2755e098d3e4b5,processing,2018-06-10 11:21:09,,,,2018-07-20 11:21:09
ceaf8b7a0b2041ec829a2a466f964c12,8e7a3ea449404639a267a8adadf79be4,delivered,2018-02-21 05:58:50,2018-02-21 06:16:50,2018-02-22 06:16:50,2018-03-05 06:16:50,2018-03-11 05:58:50
ca4d65c09cf844bf92bcaa589d93765a,8eb8075ba4e04002b1d09ffc5cac735b,approved,2018-06-26 05:20:53,2018-06-26 06:06:53,,,2018-07-28 05:20:53
6527c17106f848ef822ff7440dad2ce0,d88c0f82657b4910b25eecc2d10d1eec,delivered,2018-05-26 13:17:47,2018-05-26 14:03:47,2018-05-31 14:03:47,2018-06-10 14:03:47,2018-06-18 13:17:47
5b0bc979bebd438eb281e2140db1b708,55300044c275453783aeb606f08f7259,shipped,2017-09-03 17:23:02,2017-09-03 18:18:02,2017-09-07 18:18:02,,2017-09-13 17:23:02
0c199c2876a6475e8164e1a8bb2bd1c2,d578abd108494bc2a85ea84b5730ff9d,invoiced,2017-07-12 05:41:28,2017-07-12 05:50:28,,,2017-07-25 05:41:28
ac963ba060004680804db486fc0a8ce9,5f79995f3ab84a799a6cb3011473065b,delivered,2018-06-16 06:17:50,2018-06-16 06:57:50,2018-06-20 06:57:50,2018-06-22 06:57:50,2018-07-16 06:17:50
95cb5dad23ec4b9c9d198980d9e89e0c,f961696db74b4d39a3bc81596472b51b,delivered,2017-09-17 01:12:50,2017-09-17 02:06:50,2017-09-20 02:06:50,2017-09-23 02:06:50,2017-10-22 01:12:50
54f9b037e5bf4a6aa9163a698fab3302,27dc2126a26a492f92a6664f7864cdd7,delivered,2017-01-08 15:51:57,2017-01-08 16:02:57,2017-01-12 16:02:57,2017-01-16 16:02:57,2017-02-17 15:51:57
0b8577042f904614839bdd90caa6842c,769c3d7aa409415898e5e7df46498097,delivered,2017-04-06 22:16:19,2017-04-06 22:32:19,2017-04-11 22:32:19,2017-04-23 22:32:19,2017-04-25 22:16:19
b1e3801f119e48c98e86d416d6edbd8d,50c6c8bba8324307b00128d89d4b99b1,delivered,2018-01-16 07:09:08,2018-01-16 07:20:08,2018-01-21 07:20:08,2018-01-27 07:20:08,2018-02-13 07:09:08
742b8ed2cb7f457f9cc88a0fc780996f,d8df480e92c848b0812510764cd0d849,shipped,2018-03-05 09:29:32,2018-03-05 09:51:32,2018-03-10 09:51:32,,2018-04-12 09:29:32
137ae4f248304409adb0b894c4a2ba75,450964765954490194d61aae3563a2b2,delivered,2017-09-04 23:52:56,2017-09-05 00:45:56,2017-09-09 00:45:56,2017-09-12 00:45:56,2017-10-09 23:52:56
52f64945d335487fbe08b746ff2622b5,0b017a49fd154cfbbc9e724ef1d52288,delivered,2018-02-17 23:16:24,2018-02-17 23:56:24,2018-02-22 23:56:24,2018-03-09 23:56:24,2018-03-11 23:16:24
2eddf38d90c74980a724a82a62fd8e3e,f3dacbc03be3474f8315d4774c88a586,delivered,2017-04-10 02:07:05,2017-04-10 02:28:05,2017-04-11 02:28:05,2017-04-22 02:28:05,2017-05-12 02:07:05
4e2fe1f438f84f7a8079286c9ec0c4d2,5bda9dca0f9948c7b81e73ad5a4b1e22,delivered,2017-04-09 03:40:37,2017-04-09 03:54:37,2017-04-13 03:54:37,2017-04-23 03:54:37,2017-04-27 03:40:37
a36299404a36434fb342f0e4760fae5d,62cb1231481a4d7b80e63fb73d332dfb,delivered,2018-07-18 10:47:43,2018-07-18 11:32:43,2018-07-21 11:32:43,2018-08-02 11:32:43,2018-08-04 10:47:43
5b966f615d1b497ca1696cc82316c246,1d3dd95dcaca4ab8b2cbe5de3800c949,delivered,2017-11-21 20:37:42,2017-11-21 21:27:42,2017-11-25 21:27:42,2017-11-28 21:27:42,2017-12-12 20:37:42
8dc50684de644d52a031ef015c192db6,f6b34b6fd0b347d5a6fd4a77a74f4330,delivered,2018-01-26 02:13:54,2018-01-26 02:36:54,2018-01-29 02:36:54,2018-02-05 02:36:54,2018-03-07 02:13:54
3d8c933f07c8485aa331eec94b9a09f6,b3cf0ccb37704cfdbdbd610e1380bbbd,delivered,2017-06-27 16:28:19,2017-06-27 16:52:19,2017-06-28 16:52:19,2017-07-03 16:52:19,2017-07-31 16:28:19
40942d40f3064df38e9eea0cdae1fa86,a1136ec59f2042e19e03763cdfad7b73,delivered,2017-03-12 00:20:32,2017-03-12 01:05:32,2017-03-13 01:05:32,2017-03-15 01:05:32,2017-03-29 00:20:32
5d9d7cdd43a94cf2ac0d251bbcf51a66,baf5c21316a749f1b2d348122d77d748,processing,2017-05-09 05:55:54,,,,2017-05-20 05:55:54
f2187ccb96744070a517673e357258fd,be973ea228cd426690e73fde1e2e6efb,delivered,2017-08-11 00:38:46,2017-08-11 01:18:46,2017-08-15 01:18:46,2017-08-28 01:18:46,2017-08-21 00:38:46
dc5c4ebc5332421589d66b8fb5ee0e23,79bf12ae089c4d0f828b797983abc911,invoiced,2017-11-26 07:37:39,2017-11-26 08:25:39,,,2018-01-04 07:37:39
3e287b5dcafc42afb35c35972028e1f0,4b13e9d477db443bbeae3d1e02526caf,delivered,2018-01-08 13:26:05,2018-01-08 14:02:05,2018-01-13 14:02:05,2018-01-24 14:02:05,2018-02-15 13:26:05
9994cfdda12747078a53113c98a0b8b6,3371fc04f4ea4842a01ea7cbef738bc5,delivered,2017-04-07 20:25:10,2017-04-07 20:55:10,2017-04-08 20:55:10,2017-04-18 20:55:10,2017-05-16 20:25:10
6263e7b404444569a577a382af127fa0,e730e4efa94f425e92e4a91f6b4a157d,shipped,2017-01-06 15:54:00,2017-01-06 16:44:00,2017-01-10 16:44:00,,2017-02-02 15:54:00
9a16185783fe4c1597373fbeef6a958c,328ed70d05284d888bea7fa6587af49c,delivered,2017-07-09 16:42:25,2017-07-09 17:34:25,2017-07-14 17:34:25,2017-07-25 17:34:25,2017-07-20 16:42:25
1277345468124416ba5097d509baf3c4,e9bbab48e3e84be9adfe94ac9b960f31,delivered,2017-05-11 21:40:13,2017-05-11 22:28:13,2017-05-16 22:28:13,2017-05-31 22:28:13,2017-05-26 21:40:13
3ce54d2cc50f42bd8f5b54d1ea96642f,e93f5af146bd41edba6ceafe706d9eb5,delivered,2017-04-14 13:14:33,2017-04-14 13:51:33,2017-04-17 13:51:33,2017-04-18 13:51:33,2017-05-09 13:14:33
37d57296aa264afdbbcd4c60e5a95a0f,c68d5da279174119893ab51e521c9c7e,delivered,2017-10-17 22:30:44,2017-10-17 22:42:44,2017-10-20 22:42:44,2017-11-04 22:42:44,2017-11-03 22:30:44
a9f6271563f5422e8ab4e2b765af79b9,33367d33613e4fef984205642802ff58,shipped,2018-08-19 06:59:26,2018-08-19 07:58:26,2018-08-20 07:58:26,,2018-09-07 06:59:26
ad1266b8965844cba0c0364cbe2c837f,d1cd454479434674af733fc45fc794cd,delivered,2017-07-25 15:18:44,2017-07-25 15:36:44,2017-07-26 15:36:44,2017-08-07 15:36:44,2017-08-22 15:18:44
6943d3a68d164d92a5e5f137aa2c208c,c9b2314983984a3f803b7836877af86e,delivered,2017-08-25 18:15:10,2017-08-25 19:01:10,2017-08-30 19:01:10,2017-09-13 19:01:10,2017-09-05 18:15:10
b76cb1ee35ad43068af5c32b0720304b,f3365dc2e75d4b3285fd299831353d8a,processing,2018-04-25 19:40:12,,,,2018-05-20 19:40:12
c62002fe02814344aeb253fbfa459a13,03b33719ece4435aaf687a0d45b264e9,delivered,2017-01-05 13:49:05,2017-01-05 14:33:05,2017-01-09 14:33:05,2017-01-15 14:33:05,2017-01-26 13:49:05
4a151ffb6e98421a8220f9d189bea148,e8e3843e28ec4973aa8575cc27ef8da8,delivered,2017-09-29 15:17:05,2017-09-29 16:08:05,2017-10-01 16:08:05,2017-10-08 16:08:05,2017-10-09 15:17:05
f084283566a54b3796cb7b30d63b799a,c5746b0a88274912a476ca982a92cb58,delivered,2018-01-18 04:24:16,2018-01-18 04:41:16,2018-01-19 04:41:16,2018-01-28 04:41:16,2018-02-25 04:24:16
d6acf7cbfc2a448ea6474077be9852eb,f04171c5ad3f408b9fceda382682ca33,delivered,2017-04-07 04:35:39,2017-04-07 05:11:39,2017-04-08 05:11:39,2017-04-11 05:11:39,2017-05-08 04:35:39
b5773352ea1a4ddba731e7e1c3071bae,d97554535acb4319b9ba8db8d8b625fc,delivered,2018-01-01 14:27:33,2018-01-01 14:57:33,2018-01-04 14:57:33,2018-01-09 14:57:33,2018-01-24 14:27:33
f29c504e1dec417c89bf8e78e063d6c1,d2dcc3c1bef646da9419bf101d0e1ae2,canceled,2018-02-21 15:43:52,2018-02-21 16:39:52,,,2018-03-06 15:43:52
f0525465778748638ba6dc97fb302b6d,bdc8b5bb75354664b3361acb730239e9,approved,2018-05-25 17:56:21,2018-05-25 18:54:21,,,2018-06-09 17:56:21
d972a006b61d4266bb8ed3584b67fd20,a2d4f7ace7ee486abe2f4ce5e6bfa076,delivered,2018-08-04 06:47:14,2018-08-04 07:19:14,2018-08-05 07:19:14,2018-08-11 07:19:14,2018-09-10 06:47:14
22a47a0d9e3841919ef94dd6259400e0,24b67f77ebea48639b066a18eff1bc8d,delivered,2017-03-27 22:57:25,2017-03-27 23:14:25,2017-03-30 23:14:25,2017-03-31 23:14:25,2017-04-18 22:57:25
834e15ae780443dd8fdfdf4600bd46ce,9828f391cc6f45d6a3318a43497a03cd,delivered,2017-09-15 06:16:02,2017-09-15 06:23:02,2017-09-17 06:23:02,2017-09-28 06:23:02,2017-10-25 06:16:02
3a5d22ec0bc540d9974b796c52485e9d,13f5dd331613435caa0cb5ad6eb81cd7,delivered,2018-06-01 17:01:34,2018-06-01 17:23:34,2018-06-02 17:23:34,2018-06-09 17:23:34,2018-06-28 17:01:34
e67f39af14104ddfaa82521938b9204e,21b337f832014ffdb6201ac5f38950fe,delivered,2018-06-14 12:29:20,2018-06-14 13:19:20,2018-06-16 13:19:20,2018-06-22 13:19:20,2018-07-18 12:29:20
71f9bb3000554d3b805bcf50b92d7226,7c807bb301fe4f189fc66e8f7dc1971a,delivered,2017-11-07 14:13:45,2017-11-07 14:50:45,2017-11-11 14:50:45,2017-11-14 14:50:45,2017-12-17 14:13:45
c842047a9ca94ccd8e2ec6236bc95385,1e2eaed63e564b79b9a374d5fd2daba8,delivered,2017-01-17 10:18:20,2017-01-17 10:31:20,2017-01-19 10:31:20,2017-01-25 10:31:20,2017-01-27 10:18:20
4fc9653329014b52b679e15628967669,91e26459fb314a74bceed6b2d553bc69,delivered,2017-07-03 16:46:17,2017-07-03 16:54:17,2017-07-06 16:54:17,2017-07-13 16:54:17,2017-08-01 16:46:17
5994bbe268af4aa498a6d2cc45e1fd1d,6703b4c14fe144af893226ff4c9c43f9,delivered,2017-12-04 08:28:13,2017-12-04 09:03:13,2017-12-07 09:03:13,2017-12-12 09:03:13,2017-12-16 08:28:13
af0eaf0f2a2743abab0189c11127084a,eed2309190374a0b8f4a145243b8892c,delivered,2017-07-12 10:20:39,2017-07-12 11:04:39,2017-07-14 11:04:39,2017-07-26 11:04:39,2017-07-27 10:20:39
ef44632fbc13469d9a3b35b706ef875b,a5fd6fbe4e604fe884c4074a6a55c5c1,delivered,2018-08-19 12:50:18,2018-08-19 13:02:18,2018-08-22 13:02:18,2018-09-03 13:02:18,2018-09-19 12:50:18
01f33db4f4074bf995acb8c9281d7549,47e1f56a8ad94e409ab5ed874d3d7f63,shipped,2017-06-04 02:40:34,2017-06-04 03:15:34,2017-06-05 03:15:34,,2017-07-07 02:40:34
ef7e32ab58eb477f9d64b1f95c4e8448,24dd6f0982d34319a9e298dc8be48a9e,delivered,2017-05-21 17:35:37,2017-05-21 17:52:37,2017-05-26 17:52:37,2017-06-06 17:52:37,2017-06-04 17:35:37
fc1f396868bd4ba29f559e702d524feb,4f786c903d234bf5b72a23fe639804d6,delivered,2017-04-13 18:10:21,2017-04-13 18:40:21,2017-04-14 18:40:21,2017-04-19 18:40:21,2017-05-22 18:10:21
145bece4f58147359a8f1d93df14be29,c96f2b855d65492ea36dd09986ff72b4,delivered,2017-01-14 17:13:52,2017-01-14 17:57:52,2017-01-16 17:57:52,2017-01-18 17:57:52,2017-01-25 17:13:52
a686c32aff054abeb4b4aa1692297a7b,001f916ef4c84be7816816ec30dd0498,delivered,2018-02-12 18:10:19,2018-02-12 18:34:19,2018-02-14 18:34:19,2018-02-18 18:34:19,2018-03-07 18:10:19
feb80ac98af6440195e40d4f56e3d5a7,150ee45617324930a74c6ef605b73951,delivered,2018-02-01 00:32:53,2018-02-01 01:04:53,2018-02-02 01:04:53,2018-02-07 01:04:53,2018-02-19 00:32:53
8347c7df6c3745efad5fda8994965e28,356bb0ff75d84171b566bbf12ac526ef,delivered,2017-09-30 15:34:16,2017-09-30 16:24:16,2017-10-04 16:24:16,2017-10-08 16:24:16,2017-11-07 15:34:16
23199c5a58d645729d05bd635cfa3047,b878079bcefa43f4bd61e4e739d26fbc,delivered,2017-02-01 18:13:43,2017-02-01 18:18:43,2017-02-02 18:18:43,2017-02-13 18:18:43,2017-02-21 18:13:43
14974757ea5a488bbf8accb1840eb282,df130ca323d74002b761b184a2bbd785,delivered,2018-01-02 15:48:07,2018-01-02 16:10:07,2018-01-07 16:10:07,2018-01-09 16:10:07,2018-01-17 15:48:07
814780a229ce4f4b84646071dbcb3452,55242e3a47304d098d08a3f863c04a56,delivered,2018-01-17 14:14:28,2018-01-17 14:42:28,2018-01-20 14:42:28,2018-01-25 14:42:28,2018-01-30 14:14:28
f8b394083b0d4c9fbcd320716eaafae4,2d0063a147704c77bdcbc33ef3b3073f,delivered,2018-06-15 11:19:31,2018-06-15 11:59:31,2018-06-17 11:59:31,2018-06-23 11:59:31,2018-07-18 11:19:31
bdb9c01c611540e49469c251bdb203c3,b61007a3bab6418392db3898e2916edf,shipped,2018-08-01 01:15:23,2018-08-01 02:09:23,2018-08-06 02:09:23,,2018-08-30 01:15:23
a8a8c4f7db9a4f7988bc1d9460f10507,33e3ebf7b67443219b3e38dd0097f389,delivered,2018-05-21 01:30:27,2018-05-21 01:52:27,2018-05-23 01:52:27,2018-06-02 01:52:27,2018-06-02 01:30:27
76c48797c62249cd81f9d9f6e3fc7140,a8b9a7d89e6348519641aa2f4e0ed67f,canceled,2017-04-12 08:25:27,2017-04-12 09:10:27,,,2017-05-11 08:25:27
e81ee085e77c42eab220e1e62d2f3ecf,db57db38122444518171ed2da446fad5,delivered,2018-04-01 14:17:52,2018-04-01 15:03:52,2018-04-03 15:03:52,2018-04-07 15:03:52,2018-04-25 14:17:52
af968c9eaf7144a0bb6202e11a3dc39c,55e60a195a21420a9b9bfbca55fef3b7,canceled,2017-02-28 03:51:24,2017-02-28 04:30:24,,,2017-03-20 03:51:24
93ee4e6c4ed64af7b4b3cac7a8d7fae3,abd7cafb451d4998bb84d1a00b8821d3,delivered,2018-01-04 07:42:03,2018-01-04 08:35:03,2018-01-06 08:35:03,2018-01-15 08:35:03,2018-01-18 07:42:03
80fbff0731114a5f82376de0801b8486,626ede767ac2458aa9f9129f2cd95bb8,delivered,2017-05-29 21:40:20,2017-05-29 22:11:20,2017-06-03 22:11:20,2017-06-15 22:11:20,2017-07-06 21:40:20
745b7e3b9a6e40368e4fbfc62871374a,918cd20a1348439b903de3273904f1fb,shipped,2018-03-12 05:36:26,2018-03-12 06:03:26,2018-03-15 06:03:26,,2018-04-11 05:36:26
